County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Jackson,Michigan,67,11,2,2,3.0%,42.24848235,-84.42344983,2020-04-02 22:55 EDT,26,075,158.913,0.42161434243894463
St. Clair,Michigan,53,12,0,0,0.0%,42.83189,-82.50220999999998,2020-04-02 22:55 EDT,26,147,159.566,0.33215095947758294
Clinton,Michigan,43,10,1,1,2.3%,42.94365426,-84.60151416,2020-04-02 22:55 EDT,26,037,77.896,0.5520180753825613
Berrien,Michigan,40,2,1,1,2.5%,41.95468698,-86.41222292,2020-04-02 22:55 EDT,26,021,154.807,0.258386248683845
Eaton,Michigan,37,10,1,1,2.7%,42.59607493,-84.83832067,2020-04-02 22:55 EDT,26,045,109.155,0.3389675232467592
Ottawa,Michigan,35,4,0,0,0.0%,42.96071229,-85.99516567,2020-04-02 22:55 EDT,26,139,284.034,0.12322468436877275
Kalamazoo,Michigan,34,4,1,1,2.9%,42.24543721,-85.53116967,2020-04-02 22:55 EDT,26,077,261.573,0.1299828346197811
Muskegon,Michigan,26,8,2,2,7.7%,43.29120706,-86.15200005,2020-04-02 22:55 EDT,26,121,173.043,0.15025167154984598
Calhoun,Michigan,25,2,0,0,0.0%,42.24653649,-85.00558363,2020-04-02 22:55 EDT,26,025,134.473,0.18591092635696388
Hillsdale,Michigan,24,5,1,1,4.2%,41.88776412,-84.59292627,2020-04-02 22:55 EDT,26,059,45.830,0.52367444905084
Lenawee,Michigan,24,2,0,0,0.0%,41.8950816170001,-84.06637217799991,2020-04-02 22:55 EDT,26,091,98.474,0.2437191542945346
Lapeer,Michigan,21,13,0,0,0.0%,43.09013207,-83.22178574,2020-04-02 22:55 EDT,26,087,88.202,0.23808983923267044
Otsego,Michigan,19,0,0,0,0.0%,45.0992,-84.6482,2020-04-02 22:55 EDT,26,137,24.397,0.7787842767553388
Shiawassee,Michigan,17,6,0,0,0.0%,42.95373744500011,-84.146743014,2020-04-02 22:55 EDT,26,155,68.493,0.24820054604120131
Bay,Michigan,16,6,0,0,0.0%,43.70732889,-83.99203709,2020-04-02 22:55 EDT,26,017,104.786,0.15269215353196036
